title,ratings,mean_ratings
wadjda,482,3.569502074688797
waffles + mochi,474,3.520042194092827
wagon team,470,3.508510638297872
wah wah,500,3.539
wahlburgers,453,3.5860927152317883
wait for your laugh,483,3.4989648033126293
"wait, my youth",494,3.4200404858299596
waiting,439,3.5466970387243735
"waiting for ""superman""",460,3.4880434782608694
waiting for anya,443,3.466139954853273
waiting for lightning,474,3.4841772151898733
waiting for the barbarians,437,3.566361556064073
waiting for the sea,459,3.5239651416122006
waiting for you,493,3.59026369168357
waiting on mary,470,3.472340425531915
waiting...,492,3.542682926829268
waitress,472,3.3665254237288136
wajah tum ho,527,3.4753320683111952
wakaalat from home,523,3.4713193116634797
wake in fright,463,3.4211663066954645
wake up,468,3.4380341880341883
wake up sid,503,3.5099403578528827
wakefield,986,3.530425963488844
wakfu,432,3.521990740740741
wakfu: the quest for the six eliatrope dofus,452,3.4601769911504423
waking sleeping beauty,498,3.61144578313253
waking up eighty,496,3.526209677419355
walk away from love,495,3.56969696969697
walk by faith,480,3.5166666666666666
walk of shame,464,3.5441810344827585
walk on water,502,3.6095617529880477
walk the prank,471,3.618895966029724
walk with me,526,3.5123574144486693
walk. ride. rodeo.,501,3.614770459081836
walkaway joe,496,3.5483870967741935
walking out,501,3.626746506986028
walking tall,465,3.5623655913978496
walking target - a crime caper classic from 1960,450,3.562222222222222
walking with dinosaurs: the movie,473,3.4767441860465116
wall of chefs,446,3.554932735426009
wall of secrets,461,3.546637744034707
wall street cowboy,494,3.5455465587044532
wall-e,460,3.503260869565217
wallaby jim of the islands,482,3.5632780082987554
wallace & gromit's cracking contraptions,543,3.505524861878453
wallace & gromit: the complete collection,453,3.534216335540839
walled in,467,3.5364025695931476
wallflower,449,3.4465478841870825
wallpaper,479,3.4498956158663883
walt & el grupo,446,3.577354260089686
walt disney animation studios short films collection,506,3.5237154150197627
walt disney animation studios: short circuit experimental films,506,3.5563241106719365
walter,484,3.5
walter williams: suffer no fools,478,3.5805439330543933
walter's war,503,3.6053677932405566
wanda sykes: not normal,460,3.502173913043478
wandavision,460,3.4706521739130434
wander,524,3.553435114503817
wander over yonder,954,3.5283018867924527
wandering eye,462,3.579004329004329
wandering stars,475,3.537894736842105
wandering witch: the journey of elaina,482,3.4502074688796682
wanderlust,460,3.5282608695652176
wannabe courageous,459,3.471677559912854
wanted,512,3.4462890625
war,458,3.495633187772926
war (hindi),473,3.583509513742072
war (tamil),487,3.4938398357289526
war (telugu),492,3.4786585365853657
war against women,485,3.5309278350515463
war chhod na yaar,479,3.4958246346555324
war comes to america,488,3.5256147540983607
war dogs,493,3.4908722109533468
war horse,492,3.5569105691056913
war machine,482,3.5197095435684647
war of likes,496,3.596774193548387
war of the god monsters,466,3.523605150214592
war on everyone,472,3.45021186440678
war path,466,3.507510729613734
warda,456,3.5767543859649122
warehoused,491,3.5784114052953155
warlock,484,3.402892561983471
warmed-over krautrock,454,3.5969162995594712
warning from space,458,3.465065502183406
warpath,472,3.514830508474576
warrior,511,3.556751467710372
warrior nun,491,3.5835030549898166
warrior queen,448,3.4955357142857144
warriors of liberty city,470,3.5914893617021275
wartime portraits,466,3.5740343347639487
was it love?,477,3.518867924528302
wash your hands & more classic kids songs - kiiyii,478,3.5251046025104604
wasp network,453,3.4735099337748343
wassup man go!,479,3.488517745302714
wasted,468,3.481837606837607
wasteland,488,3.5686475409836067
"watch out, we're mad!",474,3.571729957805907
watch the game like never before with x-ray,459,3.565359477124183
watchman,514,3.556420233463035
watchmen,453,3.411699779249448
water & power: a california heist,489,3.436605316973415
water (short),495,3.5282828282828285
water birds,451,3.4733924611973395
water for elephants,505,3.5564356435643565
water helps the blood run,500,3.524
waterfalls for sleep 8 hours,474,3.5464135021097047
watermelon man,481,3.550935550935551
waterschool,474,3.5559071729957807
watership down,471,3.535031847133758
wave of cinema: 90's generation,460,3.4717391304347824
wave of cinema: filosofi kopi,475,3.4494736842105262
wave of cinema: one day we'll talk about today,501,3.5409181636726546
wave of cinema: surat dari timur,502,3.50199203187251
way back into love,482,3.4968879668049793
wayne,505,3.5277227722772277
wayne (4k uhd),477,3.518867924528302
wayne's world 2,513,3.4444444444444446
wayward pines,462,3.4891774891774894
wazir,472,3.426906779661017
we,474,3.611814345991561
we all think we're special,464,3.466594827586207
we are all for the fatherland,465,3.4763440860215056
we are family,492,3.475609756097561
we are freestyle love supreme,480,3.595833333333333
we are lafc,503,3.459244532803181
we are legends,478,3.4361924686192467
we are one,427,3.5339578454332554
we are still here,502,3.50597609561753
we are the champions,502,3.451195219123506
we are the wave,455,3.4923076923076923
we are young. we are strong.,531,3.5395480225988702
we are your friends,482,3.5560165975103732
we are: the brooklyn saints,455,3.5164835164835164
we bare bears,937,3.5512273212379935
we belong together,470,3.5202127659574467
we bought a zoo,963,3.55607476635514
we bought a zoo: direct effect: cameron crowe,452,3.411504424778761
we bought a zoo: in character with matt damon and scarlett johansson,475,3.5242105263157897
we bought a zoo: in character with scarlett johansson,501,3.5768463073852295
we bought a zoo: world premiere,460,3.5847826086956522
we broke up,476,3.697478991596639
we can be heroes,485,3.5443298969072163
we children from bahnhof zoo,512,3.431640625
we die young,463,3.558315334773218
we had it coming,503,3.5139165009940356
we have always lived in the castle,487,3.5636550308008212
we have fun singing and dancing - looloo kids,486,3.52880658436214
we need to talk,458,3.489082969432314
we need to talk about kevin,903,3.6173864894795127
we never learn: bokuben,460,3.5554347826086956
we speak dance,435,3.542528735632184
we still kill the old way,479,3.549060542797495
we still say grace,489,3.5102249488752557
we summon the darkness,490,3.573469387755102
we the animals,474,3.5432489451476794
we the people,474,3.5063291139240507
we two - naam iruvar,472,3.51271186440678
we were children,485,3.52680412371134
we were soldiers,461,3.470715835140998
we wish you a merry christmas,446,3.4506726457399104
we wish you a merry christmas! - little baby bum,444,3.543918918918919
we'll be right back after the break,494,3.465587044534413
we'll take manhattan,499,3.533066132264529
we're lalaloopsy,497,3.612676056338028
we're no animals,478,3.534518828451883
"we, the marines",488,3.435450819672131
weakest link,473,3.509513742071882
weapon of choice,468,3.47008547008547
weapons of mass discussion,462,3.511904761904762
weather forecast,474,3.540084388185654
wedding cha shinema,489,3.567484662576687
wedding swingers,491,3.4857433808553973
wedding unplanned,505,3.508910891089109
wedding wars,495,3.5232323232323233
wedy atkalam,473,3.5824524312896404
weed the people,493,3.5172413793103448
weediquette,493,3.601419878296146
weeds,502,3.605577689243028
weeds on fire,491,3.5020366598778003
weegies,473,3.6300211416490487
weekenders,476,3.532563025210084
weird but true!,467,3.5224839400428265
weird wonders of the world,456,3.531798245614035
"weirdest, bestest, truest",526,3.570342205323194
welcome,470,3.5670212765957445
welcome 2 karachi,511,3.5097847358121332
welcome home,523,3.508604206500956
welcome home roscoe jenkins,467,3.5792291220556747
welcome mr. president,486,3.55761316872428
welcome the stranger,475,3.5010526315789474
welcome to happiness,444,3.501126126126126
welcome to kutsher's: the last catskills resort,500,3.492
welcome to mercy,471,3.4872611464968153
welcome to monster high: the origin story,488,3.5061475409836067
welcome to new york,465,3.52258064516129
welcome to plathville,489,3.5480572597137012
welcome to sajjanpur,468,3.6698717948717947
welcome to sudden death,486,3.542181069958848
welcome to the ballroom,463,3.5172786177105833
welcome to the family,475,3.5757894736842104
welcome to the jungle,475,3.466315789473684
welcome to the space show (english dub),465,3.674193548387097
welcome to the sticks,454,3.4757709251101323
welcome to willits,522,3.5047892720306515
welcome to zama,477,3.609014675052411
well done abba,477,3.611111111111111
well-intended love,488,3.5256147540983607
welliewishers,486,3.6604938271604937
wendy,497,3.425553319919517
wendy wu: homecoming warrior,469,3.553304904051173
wentworth,468,3.5042735042735043
were the world mine,469,3.5362473347547976
werewolf,500,3.539
west beirut,530,3.55
west by orphan train,483,3.577639751552795
west coast,543,3.6316758747697975
west coast customs,484,3.59400826446281
west of nevada,467,3.562098501070664
western gold,506,3.541501976284585
westerplatte resists,474,3.4852320675105486
westside,451,3.5864745011086474
westside story,458,3.4486899563318776
westside vs. the world,470,3.4372340425531913
westwood: punk. icon. activist,508,3.5442913385826773
westworld,488,3.584016393442623
wet hot american summer,474,3.530590717299578
wet hot american summer: ten years later,502,3.5
wetbacks,489,3.492842535787321
wetlands,447,3.533557046979866
wetware,451,3.484478935698448
wework: or the making and breaking of a $47 billion unicorn,465,3.5150537634408603
wgc-dell technologies match play reveal show,478,3.463389121338912
what / if,492,3.524390243902439
what a girl wants,480,3.5375
what a wonderful family!,454,3.409691629955947
what are the odds?,544,3.5643382352941178
what comes around,444,3.46509009009009
what did i mess,482,3.5186721991701244
what did jack do?,482,3.537344398340249
what dreams may come,452,3.4878318584070795
what happened to monday,497,3.597585513078471
what happened to mr. cha?,468,3.5074786324786325
"what happened, miss simone?",460,3.590217391304348
what happens in vegas,472,3.5010593220338984
what happens in vegas (extended edition),513,3.4941520467836256
what happens next,475,3.4568421052631577
what happens to my family,506,3.5069169960474307
what haunts us,478,3.5292887029288704
what have we done to deserve this?,462,3.462121212121212
what if,439,3.5375854214123006
what if...?,484,3.520661157024793
what if?,484,3.524793388429752
what in the world happened?,523,3.5105162523900573
what is love?,474,3.5569620253164556
what is my name,464,3.5355603448275863
what keeps you alive,509,3.5304518664047153
what lies below,501,3.461077844311377
what lies beneath,947,3.521119324181626
what makes a family,506,3.5484189723320156
what makes a psychopath?,499,3.5691382765531063
what price crime,481,3.4750519750519753
what sam sees,511,3.5264187866927594
what she put on the table,487,3.5410677618069815
what still remains,492,3.5142276422764227
what the constitution means to me,523,3.55736137667304
what the f* is going on?,473,3.5211416490486256
what the fish,478,3.5679916317991633
what the health,467,3.5214132762312635
what the jatt!!,483,3.641821946169772
what the love! with karan johar,438,3.5205479452054793
what the shark?,981,3.5565749235474007
what the waters left behind,493,3.445233265720081
what to expect when you're expecting,483,3.5683229813664594
what we started,506,3.5039525691699605
what we wanted,487,3.540041067761807
what went wrong: countdown to catastrophe,454,3.5803964757709252
what would sophia loren do?,491,3.579429735234216
what's eating gilbert grape,483,3.5010351966873707
what's my line?,471,3.492569002123142
what's new scooby-doo?,460,3.4804347826086954
what's up in space: the solar system for kids,476,3.5388655462184873
what's up with love?,470,3.55
what's up?,485,3.5175257731958762
what's your raashee?,486,3.5895061728395063
whatever father,493,3.5
what’s wrong with secretary kim,456,3.5899122807017543
wheel of fortune,451,3.5997782705099777
wheeler,483,3.497929606625259
wheelman,477,3.459119496855346
wheels of fortune,484,3.506198347107438
wheels on the bus & more kids songs - cocomelon,494,3.580971659919028
wheels on the bus and more kids songs,440,3.514772727272727
wheels on the bus with buster - go buster,468,3.6356837606837606
wheels on the jingle bell bus and more christmas songs - go buster,452,3.5685840707964602
wheely,463,3.4794816414686824
when a man loves a woman,469,3.5309168443496803
when a stranger calls,506,3.5464426877470356
when a woman loves a man,490,3.6479591836734695
when angels sleep,491,3.510183299389002
when calls the heart,458,3.611353711790393
when did you last see your father?,442,3.5441176470588234
when eagles dare: crystal palace f.c.,478,3.549163179916318
when hari got married,478,3.4497907949790796
when heroes fly,485,3.528865979381443
when hope calls,487,3.6211498973305956
when i see you again,492,3.4969512195121952
when i'm 64,501,3.557884231536926
when in your reflection,504,3.5248015873015874
when love happens,469,3.5170575692963753
when margaux meets margaux,463,3.474082073434125
when nature calls with helen mirren,477,3.4874213836477987
when shall we kiss,461,3.529284164859002
when sharks attack,1016,3.4557086614173227
when the camellia blooms,478,3.463389121338912
when the lights go on again,484,3.40599173553719
when the moon was full,469,3.481876332622601
when they see us,515,3.563106796116505
when two worlds collide,495,3.6373737373737374
when we are right,490,3.503061224489796
when we first met,501,3.6167664670658684
where hands touch,469,3.4477611940298507
where hope grows,477,3.509433962264151
where is chicky? - chapter eight,467,3.512847965738758
where is chicky? - chapter five,488,3.4723360655737703
where is chicky? - chapter four,473,3.528541226215645
where is chicky? - chapter one,466,3.5493562231759657
where is chicky? - chapter six,489,3.5408997955010224
where is chicky? - chapter three,490,3.446938775510204
where is chicky? - chapter two,451,3.6341463414634148
where love found me,484,3.493801652892562
